account_age_days,total_orders,product_rating,discount_percent
1312,413,1.47,13.33
29,609,3.57,6.56
1743,474,2.19,12.3
1528,618,2.71,11.56
1212,635,4.53,9.0
1347,738,1.54,13.23
881,22,3.01,4.9
1307,457,3.24,10.8
627,126,2.5,9.27
1024,834,2.16,12.34
1456,279,4.01,9.7
144,500,4.59,6.15
1941,727,3.41,10.56
1114,79,3.72,5.88
1954,559,3.82,9.97
1463,4,4.01,3.0
1133,241,4.83,9.0
748,145,3.56,8.42
1094,326,2.2,12.29
1597,662,2.58,11.74
1476,725,4.24,9.37
480,90,2.96,7.19
999,357,4.11,9.56
898,143,3.95,7.79
1824,551,1.85,12.79
454,198,4.85,8.56
318,617,2.76,10.03
1441,435,2.43,11.96
1678,493,3.15,10.93
1486,4,4.74,3.0
1295,713,1.54,13.23
1718,512,3.26,10.77
1342,254,2.53,11.81
870,952,2.05,12.5
1480,249,1.13,13.81
939,485,2.62,11.69
1290,718,1.08,13.89
1486,256,2.16,12.34
1341,640,2.85,11.36
1877,136,3.8,7.76
1952,310,2.33,12.1
183,495,4.04,7.12
155,715,4.37,6.43
1683,952,4.39,9.16
1100,61,2.72,6.68
35,409,3.63,6.52
496,994,2.98,11.14
752,134,1.88,10.43
973,894,4.45,9.07
387,451,3.09,10.11
708,416,2.28,12.17
687,960,1.07,13.9
1461,6,1.9,5.92
141,424,2.88,8.44
407,769,4.71,8.26
1087,521,1.28,13.6
1135,467,3.15,10.93
1152,949,1.27,13.61
868,482,1.38,13.46
1679,334,4.67,9.0
575,907,1.11,13.84
588,126,3.92,7.24
876,413,4.17,9.47
43,158,2.46,6.79
738,666,1.82,12.83
1953,57,1.34,8.51
889,558,1.58,13.17
1401,168,4.04,8.54
230,326,4.61,6.84
1397,405,2.72,11.54
1835,84,3.08,6.97
111,589,1.11,10.73
1866,482,3.54,10.37
577,643,3.77,10.04
1634,157,2.6,10.21
1338,169,2.35,10.99
986,740,1.66,13.06
401,98,4.99,4.64
140,287,2.72,8.66
921,128,4.59,6.48
231,255,3.22,8.68
311,184,1.04,11.87
1133,239,3.61,10.27
299,711,4.24,7.76
192,421,3.17,8.44
505,90,3.95,5.94
1109,599,1.06,13.91
1161,990,1.41,13.41
805,762,4.34,9.23
871,683,4.83,9.0
1247,90,1.04,10.09
1117,825,1.72,12.97
1327,688,2.8,11.43
277,428,3.3,8.93
1551,842,4.07,9.61
452,683,4.7,8.62
1900,619,1.77,12.9
1864,735,3.88,9.89
1454,652,3.08,11.03
849,981,3.43,10.53
464,554,4.76,8.71
617,328,4.63,9.0
284,596,2.24,10.5
322,950,2.19,10.88
838,967,1.97,12.61
68,758,2.47,8.44
1327,662,2.87,11.33
1637,65,3.29,6.0
252,411,4.65,7.02
1008,204,2.99,11.16
974,360,2.21,12.27
1413,755,1.19,13.73
1717,982,1.17,13.76
1731,754,1.49,13.3
391,827,2.24,11.36
1385,137,4.29,7.1
835,888,3.14,10.94
1406,948,2.85,11.36
689,879,1.86,12.77
68,890,2.34,8.63
217,6,3.35,3.0
456,620,3.41,10.21
1427,887,2.68,11.6
357,204,4.05,8.5
1984,178,2.66,10.86
1666,854,4.8,9.0
1892,15,4.36,3.0
158,246,4.58,6.26
1014,289,1.26,13.63
644,676,1.14,13.8
1760,953,4.67,9.0
1154,358,1.06,13.91
1760,394,2.19,12.3
672,51,3.28,5.53
679,364,4.46,9.06
114,910,2.35,8.98
794,611,4.27,9.33
613,58,2.7,6.6
1540,130,3.52,7.95
105,416,4.96,5.84
889,586,3.02,11.11
322,254,1.67,11.62
1167,893,4.67,9.0
1064,794,3.26,10.77
817,468,2.58,11.74
23,702,1.8,9.04
1983,663,4.64,9.0
1354,770,3.02,11.11
898,639,3.92,9.83
89,986,4.52,5.71
1261,393,1.31,13.56
1197,270,1.93,12.67
565,197,4.73,8.9
1387,123,1.73,10.26
831,343,2.6,11.71
139,691,3.96,6.88
888,831,4.59,9.0
416,105,3.63,6.25
1203,956,3.62,10.26
1123,302,2.55,11.79
1682,380,3.67,10.19
1873,691,1.38,13.46
1851,555,4.97,9.0
1178,656,2.79,11.44
1483,521,1.14,13.8
1419,677,4.95,9.0
73,354,2.84,7.96
1009,469,2.31,12.13
1133,761,1.75,12.93
478,972,2.14,12.2
519,333,4.78,9.0
1096,408,1.79,12.87
1540,573,3.63,10.24
1951,565,1.06,13.91
375,848,3.54,9.37
944,177,1.11,13.04
1084,314,1.77,12.9
780,417,4.59,9.0
1083,433,3.1,11.0
72,42,1.84,3.85
268,91,4.27,3.66
594,583,2.03,12.53
1507,432,4.75,9.0
1823,758,4.23,9.39
258,139,1.22,9.61
1911,833,4.22,9.4
1105,125,4.36,6.57
837,819,3.11,10.99
1803,471,3.83,9.96
1260,57,3.58,5.31
1685,988,2.21,12.27
1276,919,1.59,13.16
1730,879,1.54,13.23
1175,181,4.71,8.34
1923,461,2.39,12.01
1684,892,1.71,12.99
1112,34,4.28,3.5
513,607,1.5,13.29
574,888,1.47,13.33
1086,118,2.86,8.47
1217,106,4.79,5.71
631,406,3.06,11.06
1525,943,3.79,10.01
650,88,3.96,5.85
270,902,3.72,8.27
936,637,4.3,9.29
653,304,5.0,9.0
823,1,2.5,4.89
456,149,4.11,7.42
164,790,2.56,9.08
945,922,4.68,9.0
1123,29,3.97,3.77
926,32,3.47,4.59
118,447,1.81,9.79
419,46,4.29,3.26
1256,218,1.51,13.27
1029,663,1.42,13.4
1226,208,3.44,10.51
738,452,4.93,9.0
216,189,3.49,7.79
5,855,3.03,7.14
1587,571,3.58,10.31
1589,175,3.63,9.37
1793,553,3.27,10.76
1852,308,2.73,11.53
295,647,4.08,7.96
1084,248,2.08,12.46
763,621,2.01,12.56
1001,2,2.82,4.47
149,93,1.54,6.68
1283,541,4.58,9.0
1619,13,3.66,3.66
596,491,1.22,13.69
977,426,2.42,11.97
1975,484,3.04,11.09
1921,973,1.29,13.59
139,376,3.57,7.44
1437,874,3.51,10.41
267,901,3.17,9.04
1542,498,3.2,10.86
1337,83,2.13,8.29
611,891,2.61,11.7
1978,694,1.31,13.56
1181,647,3.51,10.41
563,463,2.37,12.04
455,187,2.99,10.34
1025,108,4.1,6.35
1939,675,1.9,12.71
534,380,1.56,13.2
761,870,2.34,12.09
1370,792,3.08,11.03
1452,68,4.5,4.38
1162,636,3.85,9.93
435,942,1.23,13.15
360,35,1.03,7.06
336,276,3.17,9.59
190,941,1.48,10.83
710,537,1.8,12.86
1092,455,3.61,10.27
107,638,2.72,8.4
1692,7,1.48,6.56
112,615,2.4,8.9
1149,452,2.81,11.41
978,416,4.69,9.0
1635,947,3.28,10.74
1501,846,4.79,9.0
947,915,4.18,9.46
99,468,1.5,10.08
1411,294,3.31,10.7
1146,722,3.35,10.64
1667,853,4.83,9.0
1492,867,1.56,13.2
251,54,2.32,5.01
188,977,1.99,10.09
1034,97,3.13,7.35
52,621,1.64,9.5
339,457,2.34,10.8
1519,886,2.94,11.23
1306,134,3.43,8.22
434,170,3.13,9.38
165,560,2.92,8.58
762,709,3.24,10.8
1848,463,1.29,13.59
736,797,3.55,10.36
828,746,1.16,13.77
1277,236,3.11,10.99
1734,649,2.95,11.21
547,299,4.91,9.0
1079,9,2.57,5.07
693,698,2.7,11.57
1163,901,4.72,9.0
218,566,1.39,11.19
1049,217,2.71,11.56
1977,702,4.24,9.37
1138,240,1.93,12.67
425,820,3.43,9.93
54,527,4.6,5.43
380,919,3.81,9.03
1225,198,4.8,8.93
1271,561,2.05,12.5
1107,852,2.5,11.86
727,195,2.01,12.38
928,680,4.39,9.16
1844,239,1.04,13.94
1505,793,2.62,11.69
596,429,3.45,10.5
857,547,4.13,9.53
940,666,2.12,12.4
383,203,1.41,12.48
1520,291,4.21,9.41
714,763,2.26,12.2
1949,194,3.95,9.58
416,464,4.6,8.33
1989,728,1.88,12.74
542,435,3.21,10.84
1339,460,4.26,9.34
449,547,2.02,12.13
175,969,3.9,7.26
93,726,3.76,6.8
1483,752,3.15,10.93
649,209,4.31,9.27
1286,916,3.32,10.69
151,43,1.31,5.27
594,257,4.61,9.0
55,390,4.25,5.8
1222,65,3.92,5.1
1849,53,3.77,4.9
370,578,4.85,7.96
1521,785,2.43,11.96
1084,200,4.19,9.44
1400,317,1.19,13.73
1961,967,2.15,12.36
109,387,3.5,7.3
1562,441,4.08,9.6
629,236,1.46,13.34
1759,17,3.96,3.37
243,774,2.53,9.76
1040,52,3.43,5.35
1606,845,3.27,10.76
228,177,3.25,7.8
235,172,1.11,10.74
397,779,4.39,8.33
1460,116,4.18,6.52
699,599,2.24,12.23
518,839,1.63,13.1
598,133,4.26,7.0
752,558,4.71,9.0
287,144,2.97,7.52
746,402,3.9,9.86
1259,870,1.07,13.9
295,504,4.01,8.06
1113,771,2.07,12.47
18,788,4.47,5.19
1995,111,4.19,6.33
1846,878,1.9,12.71
1568,542,2.74,11.51
1197,329,3.5,10.43
1509,912,3.7,10.14
82,84,2.27,4.78
1674,77,4.75,4.7
923,612,2.52,11.83
851,720,4.74,9.0
816,444,1.14,13.8
780,950,2.23,12.24
1756,919,2.83,11.39
1288,204,3.69,10.16
1684,558,3.8,10.0
943,663,3.1,11.0
938,270,2.35,12.07
1514,775,2.63,11.67
1520,749,3.68,10.17
683,226,1.75,12.93
1769,259,4.46,9.06
1722,177,1.44,12.57
604,387,1.87,12.76
1215,693,3.41,10.56
1913,529,1.38,13.46
1961,447,2.0,12.57
1761,925,4.1,9.57
1547,463,4.91,9.0
1466,955,3.7,10.14
640,237,3.71,10.13
213,847,3.21,8.55
1621,358,2.08,12.46
1296,581,2.56,11.77
161,72,2.53,4.62
1772,984,1.32,13.54
942,389,4.23,9.39
861,344,2.36,12.06
1230,267,3.29,10.73
983,560,2.07,12.47
1087,979,4.42,9.11
105,208,4.99,5.84
533,884,4.56,9.0
375,761,3.13,9.96
362,202,2.2,11.18
1479,24,2.75,5.34
137,736,4.64,6.1
1377,800,4.4,9.14
1701,887,1.19,13.73
82,313,1.18,10.4
38,922,3.86,6.22
715,200,1.29,13.59
881,508,1.29,13.59
1788,815,3.74,10.09
100,972,3.46,7.29
1796,885,4.0,9.71
898,171,3.68,9.16
1428,416,1.48,13.31
964,670,4.58,9.0
1604,799,2.11,12.41
249,610,4.73,6.99
581,445,2.36,12.06
1021,116,3.26,7.83
17,96,4.54,3.0
1944,978,4.78,9.0
1564,74,4.35,4.8
497,43,3.0,5.62
709,393,1.75,12.93
1383,818,3.63,10.24
725,758,3.82,9.97
607,601,4.22,9.4
349,996,4.85,7.79
1322,278,4.77,9.0
1405,514,3.73,10.1
647,23,3.26,4.58
674,612,2.88,11.31
136,577,4.13,6.62
1586,952,3.53,10.39
1031,205,3.33,10.67
520,822,1.38,13.46
1805,427,2.58,11.74
278,757,2.63,9.9
138,253,3.83,7.06
428,588,3.02,10.54
516,960,2.83,11.39
762,998,1.64,13.09
1986,443,4.43,9.1
1575,14,3.62,3.75
301,836,4.46,7.47
831,132,4.95,6.62
1551,187,1.07,13.44
859,508,3.93,9.81
1702,343,2.76,11.49
805,913,1.31,13.56
1142,722,1.91,12.7
900,697,2.07,12.47
1378,791,2.22,12.26
1099,928,1.96,12.63
1235,28,3.51,4.39
1158,236,1.84,12.8
493,176,4.34,8.33
427,333,1.83,12.23
1280,534,3.17,10.9
977,405,1.29,13.59
497,243,2.02,12.52
436,769,3.81,9.47
1800,735,1.15,13.79
1097,631,1.62,13.11
964,87,3.76,6.1
235,650,2.43,9.84
1711,874,2.36,12.06
149,506,2.39,9.21
366,793,4.03,8.6
345,268,2.45,10.69
1562,691,1.67,13.04
1436,472,2.29,12.16
1515,541,4.99,9.0
171,898,2.69,8.95
1126,560,3.82,9.97
1009,269,1.97,12.61
1623,413,4.86,9.0
735,348,1.55,13.21
921,114,3.07,8.03
657,88,1.57,9.27
955,692,4.21,9.41
1096,100,2.41,8.49
621,792,3.21,10.84
1020,399,3.43,10.53
837,939,3.4,10.57
1887,952,2.57,11.76
1020,468,1.59,13.16
1225,471,1.37,13.47
294,623,3.58,8.67
1235,860,4.32,9.26
1032,219,1.75,12.93
874,692,1.26,13.63
670,974,3.94,9.8
1108,188,3.36,10.21
1470,333,3.94,9.8
1796,523,3.16,10.91
702,978,3.72,10.11
90,715,1.29,10.31
312,705,3.73,8.6
509,693,3.67,10.19
1287,641,3.82,9.97
511,355,3.27,10.76
1264,1,1.83,5.85
525,716,1.65,13.07
162,173,2.17,8.68
1509,130,2.27,9.74
396,182,3.86,8.45
1698,44,4.91,3.54
784,615,2.21,12.27
1423,723,4.3,9.29
960,652,2.02,12.54
1564,761,3.97,9.76
1137,407,1.04,13.94
947,130,1.71,10.54
857,327,1.22,13.69
261,352,1.49,11.39
1490,117,3.71,7.22
42,447,3.37,6.95
1474,983,2.67,11.61
493,76,2.41,7.59
1055,123,2.71,8.86
332,849,3.6,8.94
715,763,2.94,11.23
906,354,3.1,11.0
1927,443,2.68,11.6
892,314,1.06,13.91
1962,795,4.39,9.16
414,537,3.91,9.15
1512,140,4.5,6.9
127,708,2.61,8.72
1910,759,1.96,12.63
1864,180,4.66,8.3
720,839,2.07,12.47
1231,880,3.81,9.99
900,820,2.09,12.44
1864,16,3.43,4.09
972,898,3.25,10.79
1779,910,3.52,10.4
549,866,4.8,9.0
1580,382,2.15,12.36
341,602,2.11,11.14
481,570,3.7,9.99
1837,651,3.35,10.64
1848,631,1.73,12.96
1842,674,4.71,9.0
491,82,1.24,9.46
557,978,1.18,13.74
29,694,1.25,9.87
1215,138,1.57,11.02
1994,358,3.56,10.34
1027,483,4.65,9.0
302,534,4.47,7.46
200,788,3.32,8.29
1501,589,1.42,13.4
381,138,1.43,10.26
866,914,4.21,9.41
1406,854,3.81,9.99
844,150,2.6,9.96
1228,173,3.5,9.48
1224,848,2.91,11.27
586,285,2.06,12.49
1842,752,2.22,12.26
1641,860,3.24,10.8
1574,389,4.73,9.0
55,538,4.81,5.44
1382,679,1.24,13.66
1197,605,2.35,12.07
667,557,1.25,13.64
1039,940,2.68,11.6
770,336,2.73,11.53
1812,335,3.98,9.74
625,149,4.14,7.73
680,781,2.63,11.67
190,128,4.23,4.39
776,657,1.47,13.33
1255,304,4.89,9.0
1467,956,1.83,12.81
1077,857,2.63,11.67
299,59,2.95,4.67
940,23,1.83,6.62
499,216,2.02,12.53
952,76,1.15,9.45
106,886,3.05,7.92
284,57,1.12,7.1
1925,437,2.21,12.27
1876,180,2.74,10.81
331,527,3.79,8.66
1395,784,3.53,10.39
1858,985,1.77,12.9
836,419,2.73,11.53
1623,610,4.06,9.63
610,688,2.46,11.91
505,232,1.45,13.36
1308,382,3.22,10.83
529,581,4.69,9.0
582,969,2.61,11.7
582,909,3.17,10.9
537,817,1.72,12.97
28,65,1.45,4.86
1590,318,3.03,11.1
1435,819,4.76,9.0
1335,746,1.84,12.8
1715,218,2.78,11.46
1533,47,2.26,6.84
1269,888,4.0,9.71
390,301,1.96,11.75
1669,614,3.49,10.44
491,627,4.69,8.93
1386,356,1.2,13.71
1675,505,4.28,9.31
398,490,2.81,10.6
423,117,4.54,5.48
859,419,2.34,12.09
1562,579,2.44,11.94
560,511,4.32,9.26
398,248,4.94,8.18
1599,570,1.38,13.46
318,504,3.46,9.03
1383,811,2.24,12.23
633,296,2.84,11.37
517,111,1.72,9.86
1933,291,4.15,9.5
930,76,3.72,5.77
1479,789,4.4,9.14
634,623,3.6,10.29
1328,337,2.69,11.59
1728,246,2.33,12.1
1411,335,1.8,12.86
1794,428,3.29,10.73
674,1,1.85,5.82
1258,283,1.41,13.41
744,193,2.32,11.87
560,411,3.16,10.91
474,947,1.18,13.53
1939,609,4.54,9.0
588,739,1.62,13.11
160,656,1.89,10.01
1368,959,4.81,9.0
1608,948,1.06,13.91
525,503,4.59,9.0
1473,197,3.22,10.72
1192,171,4.9,7.98
497,970,4.44,9.06
1694,21,4.6,3.0
1156,443,3.19,10.87
1044,74,2.7,7.16
1768,31,3.25,4.87
1450,311,2.41,11.99
269,200,2.32,10.27
1148,68,4.86,4.38
1153,599,3.35,10.64
704,130,1.17,11.31
1404,404,1.15,13.79
1965,187,4.58,8.54
1649,984,3.22,10.83
509,753,4.27,9.33
269,206,1.56,11.35
1328,510,2.02,12.54
436,161,4.06,7.75
742,317,4.27,9.33
1738,821,3.67,10.19
1366,920,4.88,9.0
1249,942,3.25,10.79
292,30,3.57,3.0
336,19,4.39,3.0
460,971,3.96,9.45
1692,954,1.79,12.87
1806,239,1.64,13.09
1803,517,4.11,9.56
44,856,4.98,5.35
1571,125,3.28,8.12
1064,87,1.07,9.94
1811,83,4.61,4.9
375,178,2.05,10.73
1374,109,4.26,6.16
1036,863,1.58,13.17
1337,402,3.56,10.34
1977,916,2.08,12.46
883,106,4.69,5.71
1275,589,3.82,9.97
509,313,3.11,10.99
184,518,1.15,11.26
1465,183,2.75,10.9
461,730,4.9,8.69
1152,363,1.7,13.0
348,770,3.96,8.56
770,662,1.0,14.0
1258,892,1.84,12.8
841,858,2.51,11.84
1476,913,1.14,13.8
1165,681,4.89,9.0
1439,240,1.37,13.47
1344,727,1.21,13.7
4,934,1.1,9.89
854,582,3.76,10.06
1367,940,3.45,10.5
1980,186,2.87,10.84
442,653,4.87,8.54
963,763,2.12,12.4
1368,265,1.54,13.23
1887,349,3.8,10.0
314,946,1.58,11.68
177,84,3.7,3.5
1297,135,2.47,9.63
772,502,4.09,9.59
1638,532,4.62,9.0
202,326,3.53,8.0
1654,889,2.38,12.03
1045,785,3.28,10.74
1128,149,1.14,12.02
1977,682,3.75,10.07
1856,809,1.41,13.41
1875,473,1.76,12.91
984,229,4.29,9.3
1227,773,2.59,11.73
324,925,1.74,11.53
220,124,1.08,8.99
520,984,2.93,11.24
321,639,2.0,11.14
462,533,1.22,13.38
1524,59,2.42,7.04
47,795,2.98,7.55
305,979,3.02,9.55
654,274,2.96,11.2
156,205,3.27,8.01
1484,59,4.36,4.26
295,586,2.42,10.33
1846,225,1.69,13.01
508,574,3.88,9.89
1316,880,1.39,13.44
1292,981,2.34,12.09
939,338,3.34,10.66
854,480,1.41,13.41
387,825,3.22,9.92
729,498,1.38,13.46
1527,531,3.75,10.07
1220,778,1.59,13.16
218,297,4.54,6.74
1097,158,4.57,7.53
1860,83,2.13,8.29
1718,73,1.73,8.51
869,523,2.58,11.74
1056,52,3.07,5.86
1180,359,1.83,12.81
651,397,4.24,9.37
1878,749,3.47,10.47
190,298,1.15,11.31
1921,841,2.98,11.17
1103,648,2.56,11.77
624,45,2.89,5.87
944,228,1.59,13.16
1552,164,3.93,8.55
1953,879,4.42,9.11
72,207,2.63,8.25
1136,160,3.76,8.66
308,39,4.72,3.0
141,621,2.29,9.29
237,355,4.96,6.9
152,365,4.76,6.22
1635,954,4.55,9.0
1202,955,2.76,11.49
1340,556,3.99,9.73
1477,521,1.68,13.03
1678,58,2.78,6.49
1766,140,1.32,11.44
479,121,2.19,9.37
1439,677,2.83,11.39
1750,708,2.29,12.16
212,493,1.05,11.62
1178,663,2.54,11.8
1108,253,4.28,9.31
1474,118,3.81,7.12
1305,729,2.62,11.69
1388,454,3.38,10.6
720,277,2.38,12.03
754,427,3.09,11.01
534,76,4.3,4.95
347,498,2.97,9.96
618,811,2.22,12.26
1446,525,2.53,11.81
184,342,3.15,8.4
1427,144,4.89,7.04
857,258,4.46,9.06
1601,961,1.32,13.54
792,741,4.96,9.0
334,191,4.21,7.77
1277,738,1.76,12.91
960,352,1.1,13.86
152,834,1.84,10.02
1364,785,4.29,9.3
693,816,2.01,12.56
75,74,3.95,3.0
672,728,2.99,11.16
1648,483,3.81,9.99
1257,267,3.43,10.53
1630,497,2.55,11.79
19,56,1.46,4.45
1552,234,3.13,10.96
1552,850,1.83,12.81
1309,13,4.55,3.0
1352,479,4.84,9.0
936,574,1.56,13.2
435,392,4.29,8.78
